task_id	embedding_root	model	variant	feature	classifier	reducer	components	output	train_target	evaluation_target
427	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	full_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_full_mean_linear_svm_none_0.json	event_return_3d	next_day_return
428	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	full_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_full_mean_sgd_none_0.json	event_return_3d	next_day_return
429	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	full_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_full_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
430	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	full_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_full_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
431	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	cls	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_cls_logistic_none_0.json	event_return_3d	next_day_return
432	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	cls	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_cls_linear_svm_none_0.json	event_return_3d	next_day_return
433	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	cls	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_cls_sgd_none_0.json	event_return_3d	next_day_return
434	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	cls	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_cls_simple_mlp_none_0.json	event_return_3d	next_day_return
435	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	cls	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_cls_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
436	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	full_max	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_full_max_logistic_none_0.json	event_return_3d	next_day_return
437	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	full_max	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_full_max_linear_svm_none_0.json	event_return_3d	next_day_return
438	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	full_max	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_full_max_sgd_none_0.json	event_return_3d	next_day_return
439	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	full_max	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_full_max_simple_mlp_none_0.json	event_return_3d	next_day_return
440	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	long	full_max	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_long_full_max_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
441	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
442	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_body_mean_sgd_none_0.json	event_return_3d	next_day_return
443	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
444	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
445	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	title_body_mean	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_title_body_mean_logistic_none_0.json	event_return_3d	next_day_return
446	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	title_body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_title_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
447	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	title_body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_title_body_mean_sgd_none_0.json	event_return_3d	next_day_return
448	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	title_body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_title_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
449	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	title_body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_title_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
450	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	full_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_full_mean_linear_svm_none_0.json	event_return_3d	next_day_return
451	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	full_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_full_mean_sgd_none_0.json	event_return_3d	next_day_return
452	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	full_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_full_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
453	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	full_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_full_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
454	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	cls	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_cls_logistic_none_0.json	event_return_3d	next_day_return
455	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	cls	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_cls_linear_svm_none_0.json	event_return_3d	next_day_return
456	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	cls	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_cls_sgd_none_0.json	event_return_3d	next_day_return
457	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	cls	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_cls_simple_mlp_none_0.json	event_return_3d	next_day_return
458	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	cls	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_cls_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
459	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	full_max	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_full_max_logistic_none_0.json	event_return_3d	next_day_return
460	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	full_max	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_full_max_linear_svm_none_0.json	event_return_3d	next_day_return
461	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	full_max	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_full_max_sgd_none_0.json	event_return_3d	next_day_return
462	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	full_max	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_full_max_simple_mlp_none_0.json	event_return_3d	next_day_return
463	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	xlm_roberta_large	masked_long	full_max	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/xlm_roberta_large_masked_long_full_max_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
